Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
12:45:17.977,,1000,-9,16
12:45:17.987,,1000,-9,17
12:45:17.997,,999,-10,16
12:45:18.007,,1000,-8,15
12:45:18.017,,1001,-8,17
12:45:18.027,,1000,-9,15
12:45:18.037,,1001,-9,15
12:45:18.047,,1000,-9,16
12:45:18.057,,999,-9,16
12:45:18.067,,1000,-9,16
12:45:18.077,,1000,-9,16
12:45:18.087,,999,-8,15
12:45:18.097,,1000,-8,18
12:45:18.107,,999,-9,16
12:45:18.117,,1001,-9,16
12:45:18.127,,1000,-9,15
12:45:18.137,,1000,-9,17
12:45:18.147,,1000,-9,16
12:45:18.157,,1001,-9,16
12:45:18.167,,1001,-8,17
12:45:18.177,,1000,-9,15
12:45:18.187,,1001,-8,15
12:45:18.197,,999,-8,17
12:45:18.207,,999,-8,15
12:45:18.217,,1000,-9,17
12:45:18.227,,1000,-9,15
12:45:18.237,,1001,-8,16
12:45:18.247,,1000,-9,14
12:45:18.257,,1000,-9,16
12:45:18.267,,1001,-9,16
12:45:18.277,,1000,-9,15
12:45:18.287,,1000,-8,16
12:45:18.297,,1001,-8,16
12:45:18.307,,1000,-8,16
12:45:18.317,,1000,-8,16
12:45:18.327,,1000,-9,15
12:45:18.337,,1000,-9,17
12:45:18.347,,1000,-10,15
12:45:18.357,,1000,-8,15
12:45:18.367,,1000,-8,16
12:45:18.377,,1000,-9,16
12:45:18.387,,999,-8,16
12:45:18.397,,1001,-9,15
12:45:18.407,,1000,-8,16
12:45:18.417,,999,-9,14
12:45:18.427,,1000,-9,15
12:45:18.437,,1000,-8,16
12:45:18.447,,1001,-9,15
12:45:18.457,,1000,-9,17
12:45:18.467,,1000,-8,15
12:45:18.477,,1000,-9,16
12:45:18.487,,999,-8,16
12:45:18.497,,1001,-9,15
12:45:18.507,,999,-9,16
12:45:18.517,,1001,-9,15
12:45:18.527,,1000,-9,16
12:45:18.537,,999,-9,16
12:45:18.547,,1000,-9,16
12:45:18.557,,1000,-9,17
12:45:18.567,,999,-9,16
12:45:18.577,,1000,-9,17
12:45:18.587,,1000,-8,16
12:45:18.597,,1000,-8,16
12:45:18.607,,1000,-8,16
12:45:18.617,,1000,-9,15
12:45:18.627,,1000,-8,16
12:45:18.637,,1000,-8,16
12:45:18.647,,1000,-9,17
12:45:18.657,,999,-8,15
12:45:18.667,,1000,-8,16
12:45:18.677,,1000,-9,15
12:45:18.687,,999,-9,16
12:45:18.697,,1000,-9,16
12:45:18.707,,1001,-9,16
12:45:18.717,,1000,-9,15
12:45:18.727,,1000,-8,17
12:45:18.737,,1000,-9,15
12:45:18.747,,1000,-8,16
12:45:18.757,,1000,-9,15
12:45:18.767,,1000,-8,17
12:45:18.777,,1000,-9,17
12:45:18.787,,1000,-9,15
12:45:18.797,,1001,-9,17
12:45:18.807,,999,-8,15
12:45:18.817,,1000,-9,15
12:45:18.827,,999,-9,17
12:45:18.837,,1000,-9,16
12:45:18.847,,1000,-10,16
12:45:18.857,,1000,-9,16
12:45:18.867,,1000,-9,15
12:45:18.877,,1000,-9,16
12:45:19.031,,1000,-8,16
12:45:19.033,,1000,-8,16
12:45:19.034,,1000,-8,16
12:45:19.035,,1000,-8,17
12:45:19.037,,1000,-8,17
12:45:19.038,,1000,-8,17
12:45:19.039,,1000,-8,17
12:45:19.041,,1000,-8,17
12:45:19.042,,1000,-8,17
12:45:19.043,,1000,-8,17
12:45:19.045,,1000,-9,16
12:45:19.046,,1000,-9,16
12:45:19.048,,1000,-9,16
12:45:19.049,,1000,-9,16
12:45:19.050,,1000,-9,16
12:45:19.052,,1000,-9,16
12:45:19.053,,1000,-9,16
12:45:19.057,,1001,-9,16
12:45:19.067,,1000,-7,17
12:45:19.077,,1000,-9,15
12:45:19.087,,1000,-9,17
12:45:19.097,,1000,-9,17
12:45:19.107,,1000,-10,15
12:45:19.117,,1000,-9,17
12:45:19.127,,1000,-9,17
12:45:19.137,,1001,-9,17
12:45:19.147,,1000,-8,16
12:45:19.157,,1000,-9,17
12:45:19.167,,1000,-9,17
12:45:19.177,,1000,-9,16
12:45:19.187,,1001,-9,17
12:45:19.197,,999,-9,16
12:45:19.207,,1000,-9,16
12:45:19.217,,999,-8,18
12:45:19.227,,1001,-10,16
12:45:19.237,,999,-8,17
12:45:19.247,,1000,-8,16
12:45:19.257,,1000,-8,15
12:45:19.267,,1001,-8,17
12:45:19.277,,1000,-8,18
12:45:19.287,,999,-9,17
12:45:19.297,,1000,-9,15
12:45:19.307,,1000,-8,17
12:45:19.317,,999,-9,15
12:45:19.327,,1000,-9,16
12:45:19.337,,1000,-9,17
12:45:19.347,,1000,-9,15
12:45:19.357,,1001,-8,16
12:45:19.367,,1000,-9,15
12:45:19.377,,1000,-9,16
12:45:19.387,,998,-9,17
12:45:19.397,,999,-9,17
12:45:19.407,,1000,-9,17
12:45:19.417,,1000,-9,15
12:45:19.427,,1000,-9,17
12:45:19.437,,1000,-10,16
12:45:19.447,,1000,-9,16
12:45:19.457,,1000,-9,17
12:45:19.467,,1000,-8,16
12:45:19.477,,1000,-9,17
12:45:19.487,,1000,-9,17
12:45:19.497,,1000,-8,16
12:45:19.507,,1001,-8,16
12:45:19.517,,1000,-9,17
12:45:19.527,,999,-9,17
12:45:19.537,,1000,-8,16
12:45:19.547,,1000,-9,17
12:45:19.557,,1000,-9,17
12:45:19.567,,1000,-9,17
12:45:19.577,,1001,-9,17
12:45:19.587,,1000,-8,16
12:45:19.597,,1001,-8,18
12:45:19.607,,1000,-9,16
12:45:19.617,,1000,-9,16
12:45:19.627,,1000,-9,17
12:45:19.637,,1000,-8,17
12:45:19.647,,999,-8,16
12:45:19.657,,1000,-9,16
12:45:19.667,,1000,-8,17
12:45:19.677,,1000,-9,17
12:45:19.687,,1000,-8,16
12:45:19.697,,1000,-8,18
12:45:19.707,,1000,-9,15
12:45:19.717,,999,-9,16
12:45:19.727,,1000,-8,17
12:45:19.737,,1000,-9,16
12:45:19.747,,1000,-8,16
12:45:19.757,,1000,-9,16
12:45:19.767,,1001,-8,15
12:45:19.777,,1000,-8,17
12:45:19.787,,1000,-9,17
12:45:19.797,,1000,-8,17
12:45:19.807,,1000,-9,16
12:45:19.817,,1000,-8,16
12:45:19.827,,1000,-9,17
12:45:19.837,,1000,-9,16
12:45:19.847,,1000,-8,18
12:45:19.857,,999,-8,16
12:45:19.867,,1000,-9,17
12:45:19.877,,1000,-9,18
12:45:19.887,,999,-9,17
12:45:19.897,,1000,-7,16
12:45:19.907,,1000,-8,17
12:45:19.917,,1000,-8,17
12:45:19.927,,1001,-9,16
12:45:19.937,,1000,-8,15
12:45:19.947,,1001,-9,17
12:45:19.957,,999,-8,16
