Sensors' Acquisition [Hz]: Gyro@104.0 
hh:mm:ss.ms, Annotation , GyroX [mdps], GyroY, GyroZ
16:21:21.437,,-23030,19810,-28490
16:21:21.447,,-21350,19110,-28700
16:21:21.457,,-21420,20230,-28070
16:21:21.467,,-20720,22260,-26040
16:21:21.477,,-19110,23660,-24430
16:21:21.487,,-18550,23730,-26110
16:21:21.497,,-18830,22400,-28350
16:21:21.507,,-19040,20370,-30870
16:21:21.517,,-19600,18830,-33040
16:21:21.527,,-20230,18340,-34370
16:21:21.537,,-21560,18830,-34370
16:21:21.547,,-22680,19460,-32900
16:21:21.557,,-24150,19880,-30940
16:21:21.567,,-25900,20230,-29610
16:21:21.577,,-27860,20440,-28770
16:21:21.587,,-30660,19740,-27790
16:21:21.597,,-32200,18060,-26740
16:21:21.607,,-31570,15610,-26180
16:21:21.617,,-31710,12180,-23170
16:21:21.627,,-33740,13300,-20300
16:21:21.637,,-34790,15890,-16660
16:21:21.647,,-34650,19320,-12390
16:21:21.657,,-33880,22750,-7560
16:21:21.667,,-31710,24920,-3220
16:21:21.677,,-28420,25130,-280
16:21:21.687,,-25900,23870,1330
16:21:21.697,,-24780,21490,2380
16:21:21.707,,-25270,18900,3430
16:21:21.717,,-27300,17430,4970
16:21:21.727,,-30520,16940,7000
16:21:21.737,,-33950,17220,9030
16:21:21.747,,-37240,20650,11690
16:21:21.757,,-37590,22750,12250
16:21:21.767,,-38500,24080,12530
16:21:21.777,,-39340,24430,12670
16:21:21.787,,-39550,24220,13020
16:21:21.924,,-33600,32900,55160
16:21:21.926,,-33600,32900,55160
16:21:21.927,,-33600,32900,55160
16:21:21.928,,-33600,32900,55160
16:21:21.930,,-33600,32900,55160
16:21:21.931,,-33600,32900,55160
16:21:21.932,,-40670,35350,55300
16:21:21.934,,-40670,35350,55300
16:21:21.935,,-40670,35350,55300
16:21:21.937,,-40670,35350,55300
16:21:21.938,,-40670,35350,55300
16:21:21.939,,-40670,35350,55300
16:21:21.941,,-40670,35350,55300
16:21:21.942,,-51590,37590,54600
16:21:21.943,,-51590,37590,54600
16:21:21.947,,-51590,37590,54600
16:21:21.957,,-61600,37870,54250
16:21:21.967,,-67480,35770,54250
16:21:21.977,,-68460,32620,53270
16:21:21.987,,-64470,28840,51030
16:21:21.997,,-56210,24780,45010
16:21:22.007,,-35630,18830,42070
16:21:22.017,,-26810,17990,39690
16:21:22.027,,-20510,18270,37870
16:21:22.037,,-17640,19880,36470
16:21:22.047,,-17500,22190,35350
16:21:22.057,,-18480,23940,34650
16:21:22.067,,-20370,24990,34090
16:21:22.077,,-23170,25830,33110
16:21:22.087,,-25900,26600,31850
16:21:22.097,,-27440,26180,30380
16:21:22.107,,-28840,24430,29120
16:21:22.117,,-30800,23310,28630
16:21:22.127,,-32270,23940,27790
16:21:22.137,,-33880,25060,25550
16:21:22.147,,-35210,26180,22890
16:21:22.157,,-35910,27020,20580
16:21:22.167,,-35560,27370,18410
16:21:22.177,,-33740,27160,16310
16:21:22.187,,-31290,26740,14350
16:21:22.197,,-28980,26040,12320
16:21:22.207,,-27650,25060,10080
16:21:22.217,,-27300,23870,7630
16:21:22.227,,-28000,22540,5110
16:21:22.237,,-29540,21070,2380
16:21:22.247,,-31430,19530,-630
16:21:22.257,,-33810,15820,-7770
16:21:22.267,,-32900,13650,-11830
16:21:22.277,,-31080,11830,-15470
16:21:22.287,,-28350,9940,-19040
16:21:22.297,,-25130,7560,-22050
16:21:22.307,,-22750,5810,-23870
16:21:22.317,,-21910,5250,-24640
16:21:22.327,,-21770,5390,-25340
16:21:22.337,,-20860,5600,-25970
16:21:22.347,,-19950,5670,-26880
16:21:22.357,,-19880,6020,-28350
16:21:22.367,,-20510,7070,-30660
16:21:22.377,,-21630,8330,-34020
16:21:22.387,,-27650,9730,-41650
16:21:22.397,,-31360,10220,-44450
16:21:22.407,,-34370,10220,-45500
16:21:22.417,,-36680,9450,-45290
16:21:22.427,,-37730,8330,-44590
16:21:22.437,,-37870,7420,-44170
16:21:22.447,,-37450,6300,-44240
16:21:22.457,,-36960,5040,-44450
16:21:22.467,,-36890,3920,-44870
16:21:22.477,,-36960,3220,-45430
16:21:22.487,,-36050,2170,-45710
16:21:22.497,,-32830,140,-45360
16:21:22.507,,-26950,-2940,-44030
16:21:22.517,,-16100,-8750,-40950
16:21:22.527,,-15120,-9100,-39130
16:21:22.537,,-16450,-7910,-37590
16:21:22.547,,-18480,-5600,-36190
16:21:22.556,,-20720,-2870,-35280
16:21:22.567,,-22960,-70,-34230
16:21:22.577,,-24920,3010,-33460
16:21:22.586,,-26250,5810,-33390
16:21:22.597,,-25900,7770,-34230
16:21:22.607,,-24780,8890,-35910
16:21:22.616,,-23940,9660,-38080
16:21:22.627,,-24080,10710,-39480
16:21:22.637,,-25550,11550,-41230
16:21:22.646,,-32270,11970,-41300
16:21:22.657,,-35420,12110,-40390
16:21:22.667,,-36260,11690,-39060
16:21:22.676,,-35840,10150,-37940
16:21:22.687,,-34650,7350,-37310
16:21:22.696,,-32410,3990,-36960
16:21:22.706,,-29820,1680,-36610
16:21:22.717,,-27510,980,-36680
16:21:22.726,,-24990,1120,-37100
16:21:22.736,,-21700,1470,-37660
16:21:22.747,,-17990,1190,-38430
16:21:22.756,,-14980,420,-39690
16:21:22.766,,-13160,-700,-43540
16:21:22.777,,-8960,-3920,-45430
16:21:22.786,,-6160,-6090,-46690
16:21:22.796,,-3640,-7770,-47040
16:21:22.807,,-770,-7840,-46900
16:21:22.816,,3780,-6230,-46410
16:21:22.826,,8470,-3780,-45850
16:21:22.837,,10430,-1050,-45010
16:21:22.846,,9380,1750,-43330
16:21:22.856,,6720,4970,-41090
16:21:22.866,,3220,7210,-38290
16:21:22.876,,-910,8120,-35280
16:21:22.886,,-5670,8260,-31990
16:21:22.896,,-10360,9380,-24920
16:21:22.906,,-16310,10010,-21280
16:21:22.916,,-17570,10710,-17360
16:21:22.926,,-17640,11830,-12810
16:21:22.936,,-17150,13580,-7140
16:21:22.946,,-16520,15470,-1120
16:21:22.956,,-15750,17780,4200
16:21:22.966,,-15190,20370,8260
16:21:22.976,,-15470,22120,11270
16:21:22.986,,-16380,22820,14000
16:21:22.996,,-17360,22330,16660
16:21:23.006,,-17990,21070,19040
16:21:23.016,,-18270,19460,20930
16:21:23.026,,-18970,16590,23940
16:21:23.181,,-8120,15540,61600
16:21:23.183,,-8120,15540,61600
16:21:23.184,,-6720,14140,63840
16:21:23.186,,-6720,14140,63840
16:21:23.187,,-6720,14140,63840
16:21:23.188,,-6720,14140,63840
16:21:23.190,,-6720,14140,63840
16:21:23.191,,-6720,14140,63840
16:21:23.192,,-6720,14140,63840
16:21:23.194,,-4270,11480,65240
16:21:23.195,,-4270,11480,65240
16:21:23.196,,-4270,11480,65240
16:21:23.198,,-4270,11480,65240
16:21:23.199,,-4270,11480,65240
16:21:23.201,,-4270,11480,65240
16:21:23.202,,-4270,11480,65240
16:21:23.203,,-1820,8050,65940
16:21:23.206,,-1820,8050,65940
16:21:23.216,,-70,4410,65870
16:21:23.226,,1190,1260,64820
16:21:23.236,,3290,-1470,62580
16:21:23.246,,6790,-3780,59850
16:21:23.256,,10850,-5250,57330
16:21:23.266,,13790,-5600,55160
16:21:23.276,,15470,-5110,53480
16:21:23.286,,16800,-3360,51100
16:21:23.296,,16170,-2030,49910
16:21:23.306,,15050,-630,48440
16:21:23.316,,14490,910,46690
16:21:23.326,,14490,2170,44660
16:21:23.336,,14630,3290,42210
16:21:23.346,,14770,4200,39270
16:21:23.356,,15750,4200,34160
16:21:23.366,,17430,3430,27160
16:21:23.376,,17220,3080,23940
16:21:23.386,,16240,2660,23100
16:21:23.396,,17710,560,22820
16:21:23.406,,15890,-140,13790
16:21:23.416,,9730,-210,9660
16:21:23.426,,4480,140,6020
16:21:23.436,,-350,1260,1120
16:21:23.446,,-2450,1960,-3500
16:21:23.456,,-2590,1610,-6720
16:21:23.466,,-2590,560,-8960
16:21:23.476,,-3290,140,-11690
16:21:23.486,,-4270,420,-15610
16:21:23.496,,-5460,840,-19950
16:21:23.506,,-6440,630,-24220
16:21:23.516,,-6860,70,-27930
16:21:23.526,,-6720,-280,-31220
16:21:23.536,,-6300,-1120,-35280
16:21:23.546,,-6720,-560,-35420
16:21:23.556,,-7000,210,-35280
16:21:23.566,,-8050,980,-35490
16:21:23.576,,-10290,2030,-36190
16:21:23.586,,-13230,3500,-37100
16:21:23.596,,-15820,4900,-38290
16:21:23.606,,-18480,5810,-39830
16:21:23.616,,-20860,6370,-41090
16:21:23.626,,-21770,6230,-41720
16:21:23.636,,-20720,5250,-41370
16:21:23.646,,-18900,3500,-40530
16:21:23.656,,-17080,1330,-39690
16:21:23.666,,-13790,-2940,-39410
16:21:23.676,,-11690,-3850,-40040
16:21:23.686,,-10220,-4340,-40740
16:21:23.696,,-9170,-4550,-41580
16:21:23.706,,-7840,-4830,-42490
16:21:23.716,,-7280,-5740,-43610
16:21:23.726,,-8680,-6440,-44870
16:21:23.736,,-10990,-6650,-45710
16:21:23.746,,-12320,-7140,-46480
16:21:23.756,,-12110,-8960,-46970
16:21:23.766,,-10220,-11620,-46970
16:21:23.776,,-4970,-15610,-46900
16:21:23.786,,3080,-20650,-46760
