Sensors' Acquisition [Hz]: Acc@104.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
12:44:30.481,,1902,969,151
12:44:30.483,,1902,969,151
12:44:30.484,,1902,969,151
12:44:30.485,,1902,969,151
12:44:30.487,,1902,969,151
12:44:30.488,,1782,1039,105
12:44:30.490,,1782,1039,105
12:44:30.491,,1782,1039,105
12:44:30.492,,1782,1039,105
12:44:30.494,,1782,1039,105
12:44:30.496,,1782,1039,105
12:44:30.506,,1446,1134,-5
12:44:30.516,,1159,1141,27
12:44:30.526,,919,1100,101
12:44:30.536,,788,1060,205
12:44:30.546,,778,1003,364
12:44:30.556,,791,991,354
12:44:30.566,,775,1034,299
12:44:30.576,,750,1091,251
12:44:30.586,,702,1184,228
12:44:30.596,,608,1321,201
12:44:30.606,,466,1429,238
12:44:30.616,,301,1393,322
12:44:30.626,,171,1396,358
12:44:30.636,,41,1367,176
12:44:30.646,,82,1403,-1
12:44:30.656,,110,1421,-89
12:44:30.666,,237,1456,-246
12:44:30.676,,371,1636,-485
12:44:30.686,,227,1773,-683
12:44:30.696,,-136,1917,-960
12:44:30.706,,-613,1903,-1139
12:44:30.716,,-864,1659,-1206
12:44:30.726,,-997,1407,-1029
12:44:30.736,,-941,1255,-589
12:44:30.746,,-827,1186,-221
12:44:30.756,,-879,1123,389
12:44:30.766,,-1140,1163,382
12:44:30.776,,-1487,1330,73
12:44:30.786,,-1899,1544,-209
12:44:30.796,,-1998,1792,-416
12:44:30.806,,-1998,1977,-551
12:44:30.816,,-1998,1997,-640
12:44:30.826,,-1998,1997,-613
12:44:30.836,,-1998,1997,-576
12:44:30.846,,-1998,1997,-700
12:44:30.856,,-1998,1997,-870
12:44:30.866,,-1998,1997,-783
12:44:30.876,,-1998,1997,-668
12:44:30.886,,-1998,1944,-580
12:44:30.896,,-1998,1715,-533
12:44:30.906,,-1998,1610,-526
12:44:30.916,,-1998,1527,-457
12:44:30.926,,-1961,1458,-366
12:44:30.936,,-1792,1369,-267
12:44:30.946,,-1651,1298,-123
12:44:30.956,,-1545,1254,16
12:44:30.966,,-1438,1245,57
12:44:30.976,,-1276,1229,62
12:44:30.986,,-1143,1210,141
12:44:30.996,,-1023,1207,168
12:44:31.006,,-893,1224,148
12:44:31.016,,-539,1298,1
12:44:31.026,,-315,1346,-107
12:44:31.036,,-104,1377,-206
12:44:31.046,,116,1382,-256
12:44:31.056,,341,1392,-285
12:44:31.066,,492,1347,-258
12:44:31.076,,524,1204,-212
12:44:31.086,,479,1055,-93
12:44:31.096,,418,921,38
12:44:31.106,,387,812,96
12:44:31.116,,366,776,66
12:44:31.126,,356,799,-18
12:44:31.136,,418,810,-144
12:44:31.146,,616,890,-175
12:44:31.156,,700,848,-186
12:44:31.166,,708,806,-182
12:44:31.176,,689,755,-86
12:44:31.186,,665,684,126
12:44:31.196,,626,635,254
12:44:31.206,,669,580,298
12:44:31.216,,723,587,270
12:44:31.226,,933,733,102
12:44:31.236,,1303,929,-124
12:44:31.246,,1731,983,-393
12:44:31.256,,1989,954,-619
12:44:31.266,,1997,847,-737
12:44:31.276,,1997,804,-888
12:44:31.286,,1997,758,-865
12:44:31.296,,1997,849,-963
12:44:31.306,,1997,847,-1118
12:44:31.316,,1997,931,-1406
12:44:31.326,,1997,1054,-1719
12:44:31.336,,1997,1192,-1976
12:44:31.346,,1997,1218,-1997
12:44:31.356,,1997,1241,-1997
12:44:31.366,,1997,1182,-1997
12:44:31.376,,1997,1080,-1918
12:44:31.386,,1997,1013,-1551
12:44:31.396,,1997,971,-1154
12:44:31.406,,1997,949,-333
12:44:31.416,,1989,917,-31
12:44:31.426,,1861,930,175
12:44:31.436,,1732,976,251
12:44:31.446,,1557,1023,265
12:44:31.456,,1320,1086,293
12:44:31.466,,1117,1112,333
12:44:31.476,,900,1140,323
12:44:31.486,,678,1152,273
12:44:31.496,,476,1150,281
12:44:31.506,,328,1104,431
12:44:31.516,,250,997,587
12:44:31.526,,280,948,772
12:44:31.536,,302,1017,685
12:44:31.546,,315,1142,464
12:44:31.556,,348,1291,177
12:44:31.566,,276,1417,-65
12:44:31.576,,102,1498,-249
12:44:31.586,,-100,1553,-323
12:44:31.596,,-267,1573,-352
12:44:31.606,,-433,1559,-447
12:44:31.616,,-624,1532,-553
12:44:31.626,,-793,1476,-645
12:44:31.636,,-937,1424,-883
12:44:31.646,,-1029,1398,-1214
12:44:31.656,,-1038,1008,-1280
12:44:31.666,,-979,742,-1021
12:44:31.676,,-880,566,-675
12:44:31.686,,-805,487,-390
12:44:31.696,,-788,384,-252
12:44:31.706,,-891,333,-103
12:44:31.716,,-1196,358,97
12:44:31.726,,-1680,422,270
12:44:31.736,,-1998,535,347
12:44:31.746,,-1998,666,337
12:44:31.756,,-1998,739,249
12:44:31.766,,-1998,802,204
12:44:31.776,,-1998,874,51
12:44:31.786,,-1998,1001,-302
12:44:31.939,,-1247,791,-15
12:44:31.941,,-1247,791,-15
12:44:31.942,,-1247,791,-15
12:44:31.943,,-1247,872,-13
12:44:31.945,,-1060,872,-13
12:44:31.946,,-1060,872,-13
12:44:31.948,,-1060,872,-13
12:44:31.949,,-1060,872,-13
12:44:31.950,,-1060,872,-13
12:44:31.952,,-1060,872,-13
12:44:31.953,,-869,949,-18
12:44:31.954,,-869,949,-18
12:44:31.956,,-869,949,-18
12:44:31.957,,-869,949,-18
12:44:31.958,,-869,949,-18
12:44:31.960,,-869,949,-18
12:44:31.961,,-869,949,-18
12:44:31.966,,-695,953,-76
12:44:31.976,,-523,946,-79
12:44:31.986,,-376,947,-23
12:44:31.996,,-278,918,56
12:44:32.006,,-194,908,121
12:44:32.016,,-86,916,192
12:44:32.026,,9,922,256
12:44:32.036,,87,940,238
12:44:32.046,,200,969,119
12:44:32.056,,298,1024,45
12:44:32.066,,398,1059,-58
12:44:32.076,,462,1069,-185
12:44:32.086,,485,1069,-227
12:44:32.096,,501,1015,-68
12:44:32.106,,458,924,139
12:44:32.116,,419,875,203
12:44:32.126,,411,898,248
12:44:32.136,,468,972,256
12:44:32.146,,578,1099,179
12:44:32.156,,843,1284,9
12:44:32.166,,1269,1390,-428
12:44:32.176,,1994,1475,-597
12:44:32.186,,1997,1433,-662
12:44:32.196,,1997,1366,-620
12:44:32.206,,1997,1311,-656
12:44:32.216,,1997,1279,-815
12:44:32.226,,1997,1286,-1041
12:44:32.236,,1997,1330,-1343
12:44:32.246,,1997,1489,-1712
12:44:32.256,,1997,1511,-1985
12:44:32.266,,1997,1598,-1997
12:44:32.276,,1997,1706,-1997
12:44:32.286,,1997,1605,-1997
12:44:32.296,,1997,1538,-1898
12:44:32.306,,1997,1382,-1483
12:44:32.316,,1997,1305,-1044
12:44:32.326,,1997,1242,-643
12:44:32.336,,1991,1197,-264
12:44:32.346,,1955,1160,0
12:44:32.356,,1844,1157,221
12:44:32.366,,1642,1164,407
12:44:32.376,,1436,1189,511
12:44:32.386,,1279,1255,518
12:44:32.396,,1095,1308,414
12:44:32.406,,942,1334,320
12:44:32.416,,837,1321,297
12:44:32.426,,776,1345,294
12:44:32.436,,652,1340,313
12:44:32.446,,577,1371,316
12:44:32.456,,474,1424,303
12:44:32.466,,381,1497,216
12:44:32.476,,322,1571,147
12:44:32.486,,286,1679,55
12:44:32.496,,234,1815,-45
12:44:32.506,,103,1882,-149
12:44:32.516,,-51,1919,-249
12:44:32.526,,-268,1937,-404
12:44:32.536,,-457,1903,-513
12:44:32.546,,-556,1757,-585
12:44:32.556,,-594,1577,-625
12:44:32.566,,-485,1530,-538
12:44:32.576,,-439,1573,-349
12:44:32.586,,-546,1616,-62
12:44:32.596,,-672,1682,177
12:44:32.606,,-893,1768,344
12:44:32.616,,-1252,1905,360
12:44:32.626,,-1777,1997,307
12:44:32.636,,-1998,1997,231
12:44:32.646,,-1998,1997,178
12:44:32.656,,-1998,1997,-27
12:44:32.666,,-1998,1997,-355
12:44:32.676,,-1998,1997,-583
12:44:32.686,,-1998,1996,-639
12:44:32.696,,-1998,1977,-554
12:44:32.706,,-1998,1901,-683
12:44:32.716,,-1972,1788,-694
12:44:32.726,,-1787,1663,-573
12:44:32.736,,-1713,1548,-557
12:44:32.746,,-1720,1417,-444
12:44:32.756,,-1780,1266,-337
12:44:32.766,,-1851,1146,-240
12:44:32.776,,-1944,1053,-144
12:44:32.786,,-1958,994,-14
12:44:32.796,,-1892,932,233
12:44:32.806,,-1755,877,465
12:44:32.816,,-1318,780,675
12:44:32.826,,-1096,723,738
12:44:32.836,,-864,709,731
12:44:32.846,,-618,753,784
12:44:32.856,,-382,828,689
12:44:32.866,,-161,930,593
12:44:32.876,,34,990,500
12:44:32.886,,159,1017,356
12:44:32.896,,248,1040,260
12:44:32.906,,317,1041,139
12:44:32.916,,416,1056,-5
12:44:32.926,,464,1059,-221
12:44:32.936,,435,1090,-640
12:44:32.946,,279,1159,-873
12:44:32.956,,189,1242,-1135
12:44:32.966,,122,1276,-1289
12:44:32.976,,69,1255,-1347
12:44:32.986,,86,1242,-1336
12:44:32.996,,111,1182,-1283
12:44:33.006,,73,1079,-1071
12:44:33.016,,36,972,-859
12:44:33.026,,-35,918,-687
12:44:33.036,,-127,847,-540
12:44:33.046,,-184,781,-454
12:44:33.056,,-218,805,-399
12:44:33.066,,-221,835,92
12:44:33.076,,-265,935,454
12:44:33.086,,-200,1070,835
12:44:33.096,,219,1211,1014
12:44:33.106,,887,1309,1082
12:44:33.116,,1632,1339,1025
12:44:33.126,,1997,1383,744
12:44:33.136,,1997,1375,467
12:44:33.146,,1997,1324,293
12:44:33.156,,1997,1297,-25
12:44:33.166,,1997,1373,-432
12:44:33.176,,1997,1451,-872
12:44:33.186,,1997,1664,-1457
12:44:33.196,,1997,1791,-1997
12:44:33.206,,1997,1810,-1997
12:44:33.216,,1997,1769,-1997
12:44:33.226,,1997,1651,-1997
12:44:33.236,,1997,1520,-1877
12:44:33.246,,1997,1403,-1663
12:44:33.393,,-979,825,137
12:44:33.394,,-979,825,137
12:44:33.396,,-979,825,137
12:44:33.397,,-979,825,137
12:44:33.398,,-979,825,137
12:44:33.400,,-979,825,-50
12:44:33.401,,-1148,829,-50
12:44:33.402,,-1148,829,-50
12:44:33.404,,-1148,829,-50
12:44:33.405,,-1148,829,-50
12:44:33.407,,-1148,829,-50
12:44:33.408,,-1148,829,-50
12:44:33.409,,-1320,848,-180
12:44:33.411,,-1320,848,-180
12:44:33.412,,-1320,848,-180
12:44:33.413,,-1320,848,-180
12:44:33.416,,-1320,848,-180
12:44:33.426,,-1461,858,-288
12:44:33.436,,-1633,917,-467
12:44:33.446,,-1828,1016,-744
12:44:33.456,,-1998,1086,-1552
12:44:33.466,,-1998,1123,-1949
12:44:33.476,,-1998,1137,-1997
12:44:33.486,,-1978,1149,-1997
12:44:33.496,,-1783,1197,-1904
12:44:33.506,,-1524,1189,-1622
12:44:33.516,,-1307,1183,-1386
12:44:33.526,,-1099,1209,-1204
12:44:33.536,,-917,1205,-1121
12:44:33.546,,-773,1262,-1007
12:44:33.556,,-657,1414,-905
12:44:33.566,,-552,1561,-821
12:44:33.576,,-455,1654,-604
12:44:33.586,,-266,1977,60
12:44:33.596,,-106,1997,378
12:44:33.606,,98,1997,650
12:44:33.616,,320,1997,864
12:44:33.626,,560,1997,1161
12:44:33.636,,704,1997,1457
12:44:33.646,,641,1997,1824
12:44:33.656,,493,1951,1998
12:44:33.666,,350,1670,1998
12:44:33.676,,297,1516,1998
12:44:33.686,,267,1591,1998
12:44:33.696,,245,1764,1998
12:44:33.706,,266,1973,1998
12:44:33.716,,668,1924,1998
12:44:33.726,,960,1737,1998
12:44:33.736,,1104,1323,1998
12:44:33.746,,1180,1068,1998
12:44:33.756,,1175,1005,1998
12:44:33.766,,1057,1100,1998
12:44:33.776,,893,1168,1998
12:44:33.786,,746,1148,1998
12:44:33.796,,656,1048,1998
12:44:33.806,,630,926,1998
12:44:33.816,,588,899,1998
12:44:33.826,,544,999,1998
12:44:33.836,,490,1294,1998
12:44:33.846,,418,1341,1998
12:44:33.856,,357,1332,1998
12:44:33.866,,278,1341,1998
12:44:33.876,,210,1293,1998
12:44:33.886,,170,1204,1998
12:44:33.896,,190,1105,1998
12:44:33.906,,143,931,1998
12:44:33.916,,151,847,1998
12:44:33.926,,228,924,1998
12:44:33.936,,238,1093,1998
12:44:33.946,,217,1238,1998
12:44:33.956,,155,1390,1998
12:44:33.966,,45,1637,1816
12:44:33.976,,34,1780,1639
12:44:33.986,,-27,1858,1552
12:44:33.996,,-32,1881,1408
12:44:34.006,,-74,1938,1349
12:44:34.016,,-20,1943,1469
12:44:34.026,,85,1973,1565
12:44:34.036,,59,1997,1693
12:44:34.046,,-2,1997,1655
12:44:34.056,,-130,1997,1409
12:44:34.066,,-393,1997,1031
12:44:34.076,,-710,1997,509
12:44:34.086,,-1073,1997,-45
12:44:34.096,,-1264,1997,-656
12:44:34.106,,-1211,1997,-897
12:44:34.116,,-1064,1953,-979
12:44:34.126,,-936,1829,-1016
12:44:34.136,,-841,1714,-880
12:44:34.146,,-805,1640,-782
12:44:34.156,,-849,1552,-729
12:44:34.166,,-961,1513,-685
12:44:34.176,,-1117,1464,-688
12:44:34.186,,-1246,1443,-704
12:44:34.196,,-1284,1429,-803
12:44:34.206,,-1164,1496,-1004
12:44:34.216,,-940,1637,-1157
12:44:34.226,,-110,1991,-1469
12:44:34.236,,514,1997,-1619
12:44:34.246,,1158,1997,-1908
12:44:34.256,,1582,1997,-1997
12:44:34.266,,1532,1997,-1997
12:44:34.276,,1136,1997,-1997
12:44:34.286,,667,1997,-1997
12:44:34.296,,313,1997,-1997
12:44:34.306,,116,1997,-1997
12:44:34.316,,15,1997,-1997
12:44:34.326,,-87,1983,-1996
12:44:34.336,,-272,1841,-1673
12:44:34.346,,-518,1721,-1176
12:44:34.356,,-930,1500,-581
12:44:34.366,,-1040,1419,-423
12:44:34.376,,-1031,1383,-365
12:44:34.386,,-984,1268,-314
12:44:34.396,,-910,1166,-338
12:44:34.406,,-812,1088,-377
12:44:34.416,,-752,980,-381
12:44:34.426,,-681,956,-382
12:44:34.436,,-622,972,-404
12:44:34.446,,-543,1002,-378
12:44:34.456,,-467,1006,-266
12:44:34.466,,-416,1010,-150
12:44:34.476,,-362,1018,-7
12:44:34.486,,-341,1152,-14
12:44:34.496,,-339,1193,58
12:44:34.506,,-354,1324,170
12:44:34.516,,-343,1507,311
12:44:34.526,,-358,1598,516
12:44:34.536,,-388,1640,740
12:44:34.546,,-402,1794,902
12:44:34.556,,-376,1961,958
12:44:34.566,,-335,1997,960
12:44:34.576,,-368,1997,1018
12:44:34.586,,-443,1997,1027
12:44:34.596,,-530,1997,1396
12:44:34.606,,-645,1997,1998
12:44:34.616,,-553,1997,1998
12:44:34.626,,-285,1997,1998
12:44:34.636,,30,1997,1998
12:44:34.646,,329,1997,1998
12:44:34.656,,555,1944,1998
12:44:34.666,,717,1867,1998
12:44:34.676,,788,1902,1998
12:44:34.823,,199,1611,1919
12:44:34.824,,199,1611,1919
12:44:34.825,,199,1611,1919
12:44:34.827,,199,1611,1919
12:44:34.828,,199,1611,1997
12:44:34.829,,133,1380,1997
12:44:34.831,,133,1380,1997
12:44:34.832,,133,1380,1997
12:44:34.834,,133,1380,1997
12:44:34.835,,133,1380,1997
12:44:34.836,,133,1380,1997
12:44:34.838,,146,1260,1998
12:44:34.839,,146,1260,1998
12:44:34.840,,146,1260,1998
12:44:34.842,,146,1260,1998
12:44:34.843,,146,1260,1998
12:44:34.846,,146,1260,1998
12:44:34.856,,166,1355,1998
12:44:34.866,,89,1866,1998
12:44:34.876,,124,1997,1946
12:44:34.886,,152,1997,1528
12:44:34.896,,130,1997,1077
12:44:34.906,,-101,1997,822
12:44:34.916,,-388,1955,996
12:44:34.926,,-442,1736,1055
12:44:34.936,,-490,1669,1165
12:44:34.946,,-467,1614,1409
12:44:34.956,,-294,1693,1531
12:44:34.966,,-72,1935,1639
12:44:34.976,,0,1997,1434
12:44:34.986,,-159,1997,906
12:44:34.996,,-916,1997,-123
12:44:35.006,,-1246,1997,-397
12:44:35.016,,-1420,1993,-554
12:44:35.026,,-1339,1847,-575
12:44:35.036,,-1159,1734,-619
12:44:35.046,,-989,1759,-804
12:44:35.056,,-894,1713,-947
12:44:35.066,,-887,1617,-962
12:44:35.076,,-858,1548,-893
12:44:35.086,,-767,1546,-849
12:44:35.096,,-660,1627,-845
12:44:35.106,,-533,1731,-836
12:44:35.116,,-431,1889,-960
12:44:35.126,,-281,1997,-1222
12:44:35.136,,-231,1997,-1538
12:44:35.146,,-196,1997,-1927
12:44:35.156,,-180,1997,-1997
12:44:35.166,,-343,1997,-1997
12:44:35.176,,-582,1997,-1997
12:44:35.186,,-696,1997,-1997
12:44:35.196,,-522,1997,-1997
12:44:35.206,,-198,1997,-1997
12:44:35.216,,-4,1997,-1952
12:44:35.226,,129,1997,-1372
12:44:35.236,,152,1997,-775
12:44:35.246,,39,1898,-381
12:44:35.256,,-284,1601,-496
12:44:35.266,,-506,1490,-585
12:44:35.276,,-686,1402,-577
12:44:35.286,,-744,1310,-514
12:44:35.296,,-716,1245,-445
12:44:35.306,,-665,1186,-383
12:44:35.316,,-626,1131,-291
12:44:35.326,,-607,1132,-148
12:44:35.336,,-595,1146,-71
12:44:35.346,,-584,1213,0
12:44:35.356,,-612,1203,9
12:44:35.366,,-628,1208,60
